DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
9.34933E+13,270712564,EFILE,,,,,"Saturday Adult Programs - 1.5 hour classes offered to the general public that focus on a specific wildlife species. Programs included - Hummingbird Watch, Whooping Crane Workshop, and Purple Martin Workshop. Also offered teacher/adult training workshops that focus on specific environmental issues. Programs included - Aquatic Science Workshop and Wonders of the Wetland Workshop.","The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.","Management of the Wetland Center located in Seagoville, TXEducational field trips and programs.Rosewood Corporate Administration donated $49,200 of employee services from legal, information technology, human resources, and graphics departments. Volunteer teachers donated $14,754 of teaching services for 777 volunteer hours.Rosewood Management Corporation donated $16,134 of employee services from treasury, finance, accounting, and risk/legal.","The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.",2.02E+17,14189598,990,3/7/2017 15:01,JOHN BUNKER SANDS WETLAND CENTER INC,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,261316359,EFILE,,,,,,"TO EDUCATE THE PUBLIC, ESPECIALLY THE PEOPLE OF ERATH AND EASTLAND COUNTIES, TEXAS REGARDING THE DANGERS WIND TURBINE FACILITIES POSE TO THE WOODLANDS OF THE CROSS TIMBERS REGION OF TEXAS AND ADVOCATE AGAINST THE CONSTRUCTION OF SUCH FACILITIES.",TO EDUCATE THE PUBLIC REGARDING THE DANGERS THAT WIND TURBINE FACILITIES POSE AND ADVOCATE AGAINST THE CONSTRUCTION OF SUCH FACILITIES.,"TO EDUCATE THE PUBLIC, ESPECIALLY THE PEOPLE OF ERATH AND EASTLAND COUNTIES, TEXAS REGARDING THE DANGERS WIND TURBINE FACILITIES POSE TO THE WOODLANDS OF THE CROSS TIMBERS REGION OF TEXAS AND ADVOCATE AGAINST THE CONSTRUCTION OF SUCH FACILITIES.",2.02E+17,14252635,990O,4/5/2017 7:43,CROSS TIMBERS LANDOWNERS CONSERVANCY CO JOSH LADD,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,741648152,EFILE,,,,,,MAINTENANCE AND PRESERVATION OF THE COMMON AREAS AND PROMOTION OF SOCIAL WELFARE.,PROGRAM SERVICE ACTIVITIES RELATE TO OPERATION AND MAINTENANCE OF COMMON AREAS FOR THE BENEFIT AND WELFARE OF THE RESIDENTIAL COMMUNITY.,"MAINTENANCE, PRESERVATION OF THE COMMON PROPERTY AND PROMOTION OF SOCIAL WELFARE.",2.02E+17,14255044,990O,4/5/2017 19:43,NORCHESTER MAINTENANCE FUND INC CO ASSOCIA,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,741918040,EFILE,,,,,,The Texas Mining and Reclamation Association (TMRA) is an industry trade association of approximately 100 state and national mining industry members representing several thousand employees to promote the mining industry in texas.,Coordinate and run five separate teacher workshops where middle and high school science teachers gather for five days to learn about mining in texas. they then receive their required continuing education credits through the texas education agency.##Monitor and respond to issues and regulations from state and federal regulatory agencies.,"The Texas Mining and Reclamation Association (TMRA) is a single voice for the texas mining industry that exhibits integrity, clarity and vision in its efforts to create a balance between mineral production, environmental protection, economic strength and public welfare and to inform the public, regulators and legislators of the value of mining to the texas economy and lifestyle.",2.02E+17,14234450,990O,3/30/2017 9:54,TEXAS MINING AND RECLAMATION ASSOCIATION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,752390840,EFILE,,,,,,MANAGEMENT AND OPERATION OF THE ARBORETUM.,MANAGE AND OPERATE ARBORETUM AND BOTANICAL GARDENS.,MANAGEMENT AND OPERATION OF THE ARBORETUM.,2.02E+17,14254024,990,4/5/2017 12:31,EAST TEXAS ARBORETUM AND BOTANICAL SOCIETY INC,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,760097383,EFILE,,,,,,COMMON AREA MAINTENANCE PROVIDES MAINTENANCE AND PRESERVATION OF THE AUDUBON PARK SUBDIVISION.,MAINTENANCE AND OPERATION OF COMMON AREAS FOR THE BENEFIT AND WELFARE OF THE RESIDENTIAL COMMUNITY.,MAINTENANCE AND OPERATION OF COMMON AREAS FOR THE BENEFIT AND WELFARE OF THE RESIDENTIAL COMMUNITY.,2.02E+17,14233802,990O,3/30/2017 7:59,AUDUBON PARK COMMUNITY IMPROVEMENT ASSOCIATION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,202775450,EFILE,,,,,,"THE ORGANIZATION IS A PUBLIC POLICY AND ISSUES ADVOCACY ORGANIZATION THAT ADDRESSES NATIONAL SOVEREIGNTY, SECURITY AND IMMIGRATION ISSUES. THE ORGANIZATION ADVOCATES ENFORCEMENT OF NATIONAL SECURITY, IMMIGRATION AND EMPLOYMENT LAWS.","THE ORGANIZATION ADVOCATES ENFORCEMENT OF NATIONAL SECURITY, IMMIGRATION AND EMPLOYMENT LAWS.","THE ORGANIZATION IS A PUBLIC POLICY AND ISSUES ADVOCACY ORGANIZATION THAT ADDRESSES NATIONAL SOVEREIGNTY, SECURITY AND IMMIGRATION ISSUES. THE ORGANIZATION ADVOCATES ENFORCEMENT OF NATIONAL SECURITY, IMMIGRATION AND EMPLOYMENT LAWS.",2.02E+17,14191469,990O,3/8/2017 8:59,LIBERTY TREE ALLIANCEINC,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,752573928,EFILE,,,,,,PERSERVATION OF LEE PARK AND ARLINGTON HALL.,"Conservancy programs include activities directly associated withthe preservation and enhancement of Lee Park and Arlington Hall,as well as community outreach events. A Day at the Races broughtover 550 people to the Park to help raise funds for the Park andHall. A Neighborhood Picnic drew more than 300 people to the Parkfor free hamburgers, hot dogs and live music. Authors spoke onliterary and political figures as part of the Arts & Humanitiesseries. Neighborhood and other city residents celebrated thestart of the holiday season with the Light Up Lee Park treelighting ceremony. The Conservancy welcomes thousands of peopleto Robert E. Lee Park through the course of a year, withapproximately 2,500 attending Conservancy-specific events and anadditional 12,000-15,000 using the park during the year.",PERSERVATION OF LEE PARK AND ARLINGTON HALL.,2.02E+17,14266216,990,4/10/2017 8:35,LEE PARK AND ARLINGTON HALL CONSERVANCY,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,270428950,EFILE,,,,,,PENSION BENEFIT ORGANIZATION,NONE,PENSION BENEFIT ORGANIZATION,2.02E+17,14262173,990O,4/7/2017 8:54,COVES OF BRIGHTON BAY LLC CO INVESCO REALTY ADVISORS,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,751886520,EFILE,,,,,,"PLANT TREES TO ENHANCE THE BEAUTY AND BENEFICIAL USE OF PUBLIC LANDS AND RIGHTS-OF-WAY; EXPAND, MAINTAIN AND PROTECT THE PERMANENCE OF THE URBAN FOREST; EDUCATE PEOPLE OF ALL AGES TO BE GOOD STEWARDS OF OUR MOST IMPORTANT NATURAL RESOURCE - TREES.","IN PARTNERSHIP WITH GOVERNMENT, INDIVIDUALS, BUSINESSES AND OTHER COMMUNITY ORGANIZATIONS, THE FOUNDATION INITIATES ACTIONS TO ACHIEVE THE FOLLOWING GOALS: (I) TO ENHANCE THE BEAUTY AND BENEFICIAL USE OF PUBLIC LANDS AND RIGHT-OF-WAYS, PRIMARILY BY PLANTING TREES TO EXPAND, MAINTAIN AND PROTECT THE PERMANENCE OF THE ""URBAN FOREST."" (II) TO TEACH PEOPLE OF ALL AGES TO BE GOOD STEWARDS OF ONE OF OUR MOST IMPORTANT NATURAL RESOURCES - OUR TREES - IN ORDER TO ENHANCE THE QUALITY OF LIFE IN OUR COMMUNITY TODAY AND FOR GENERATIONS TO COME. (III) TO REVITALIZE OUR EXISTING PARKS AND CREATE NEW, SAFE, WELL-MAINTAINED PUBLIC PARKS AND RECREATION AREAS.","THE MISSION OF THE TEXAS TREES FOUNDATION IS (I) TO PRESERVE, BEAUTIFY AND EXPAND PARKS AND OTHER PUBLIC NATURAL GREEN SPACES, AND (II) TO BEAUTIFY OUR PUBLIC STREETS, BOULEVARDS AND RIGHTS-OF-WAY BY PLANTING TREES AND ENCOURAGING OTHERS TO DO THE SAME THROUGH EDUCATIONAL PROGRAMS THAT FOCUS ON THE IMPORTANCE OF BUILDING AND PROTECTING THE ""URBAN FOREST"" TODAY AS A LEGACY FOR GENERATIONS TO COME. THE FOUNDATION WILL SHARE ITS VISION ON A NATIONAL LEVEL, BUT WILL FOCUS ITS EFFORTS AND DEVELOP LOYALTIES AMONG COMMUNITIES IN THE NORTH CENTRAL TEXAS AREA.",2.02E+17,14251115,990,4/4/2017 21:17,TEXAS TREES FOUNDATION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34913E+13,271498899,EFILE,,,,,,,,,2.02E+17,14262492,990PF,4/7/2017 9:54,MUSTARD SEED PARTNERS INC,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34913E+13,462902511,EFILE,,,,,,,,,2.02E+17,14262460,990PF,4/7/2017 9:48,SFCU FOUNDATION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,452389719,EFILE,,,,,,"Metro Relief draws people toward Christ as the ultimate provider of their needs, and guides them in transforming their own lives as well as those people around them.","Food Pantry Metro Relief has a food pantry on location which provides groceries and referrals for other services as needed. They offer weekly assistance to families who have a need regardless of their current economic circumstances. Guests may visit the pantry once a week to receive supplemental help with groceries. In an effort to meet the growing needs in our erea, Metro Relief partners with the North Texas Food Bank.##Outreach Metro Relief ministries to the homeless, to the addicted, the poor, and people who needs help. Metro Relief also ministries to churches and volunteers, to take the people who wants to help to those in need.","Metro Relief seeks to mobilize, empower, restore, and satisfy the needs of the oppressed. It draws people toward Christ as the ultimate provider of their needs, and guides them in transforming their own lives as well as those people around them. It uses the gifts and talents God has provided, as well as the resources that exist to do that.",2.02E+17,14249471,990,4/4/2017 13:20,METRO RELIEF,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,742487218,EFILE,,,,,,"The Foundation was established primarily to raise tax-deductible contributions to give something back to the outdoors community and to help ""pass on the heritage"" of the outdoors to upcoming generations.","The Foundation was established primarily to raise tax-deductible contributions to give something back to the outdoors community and to help ""pass on the heritage"" of the outdoors to upcoming generations.","The Foundation was established primarily to raise tax-deductible contributions to give something back to the outdoors community and to help ""pass on the heritage"" of the outdoors to upcoming generations.",2.02E+17,14189550,990,3/7/2017 14:48,MCBRIDE CONSERVATION FUND FOUNDATION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34913E+13,455518326,EFILE,,,,"CONTINUED SPONSORSHIP OF ORIGINAL RESEARCH ON THE IMPACT OFCLEAN ENERGY AND ENERGY EFFICIENCY IN TEXAS. INCLUDED IN THE RESEARCH WAS THE DEVELOPMENT OF A POLICY MENU. OPTIONS ON THE MENU PROVIDE UNIQUE TEXAS MARKET-BASED SOLUTIONS WHICH ACHIEVE, OR IN COMBINATION ACHIEVE, SIMILAR CARBON REDUCTIONS AS UNDER THE EPA'S PROPOSED CLEAN POWER PLAN. AFTER 15 IN-DEPTH MEETING, AND NUMEROUS TELEPHONE CONVERSATIONS AND E-MAILS WITH INDUSTRIAL INTERESTS, CLEAN ENERGY PRODUCERS, THE ENVIRONMENTAL COMMUNITY, PUBLIC AND PRIVATE UTILITIES, CONSUMERS, REGULATORS, AND STATE LEADERS, THE ORGANIZATION AND RESEARCHERS IDENTIFIED THE MOST PROMISING REGULATORY AND MARKET FACTORS TO CONTINUE RESEARCHING. SOME OF THE POLICY OPTIONS ON THE MENU INCLUDED: ENCOURAGING GREATER RELIANCE ON TEXAS-PRODUCED RENEWABLE ENERGY AND NATURAL GAS FOR ELECTRIC GENERATION; AND UPDATING TEXAS ELECTRIC MARKET DESIGN RULES THAT OBSTRUCT GREATER USE OF ENERGY EFFICIENCY (EE) AND DEMAND RESPONSE (DR).##DISTRIBUTION OF ENERGY RESEARCH FINDINGS, INCLUDING PROVIDING FIVE BRIEFING PAPERS TO LEGISLATORS, STAFF, ENERGY STAKEHOLDERS, AND ENERGY GROUPS VIA THE ORGANIZATION'S WEBSITE, E-MAILS, SOCIAL MEDIA POSTINGS, AND IN-PERSON OFFICE VISITS. THE ORGANIZATION ALSO DISTRIBUTED A ""GUIDE TO THE ISSUES"" TO LEGISLATORS AND STAFF DURING THE 2015 LEGISLATIVE SESSION. THE GUIDE SUMMARIZED RESEARCH FINDINGS REGARDING TCEC STUDIED ENERGY ISSUES, SUCH AS LARGE-SCALE BATTERY STORAGE FOR CLEAN ENERGY, WATER-ENERGY NEXUS, SOLAR POWER IN TEXAS, EXPORTING CLEAN ENERGY, AND NATURAL GAS AND RENEWABLES OF THE ELECTRIC RELIABILITY COUNCIL OF TEXAS. IN MARCH 2015, THE ORGANIZATION FACILITATED MEETINGS WITH THE MEDIA, REGULATORS, AND LEGISLATORS IN AN EFFORT TO DISTRIBUTE LATEST FINDINGS CONDUCTED BY CNA RESEARCHERS.",,,,,2.02E+17,14197658,990PF,3/10/2017 11:49,TEXAS CLEAN ENERGY COALITION,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,471468601,EFILE,,,,,AUSTIN AS A HOTBED - PANEL DISCUSSION OF OPPORTUNITIES FOR FOOD START UPS IN AUSTIN,"THE ORGANIZATION IS BEING OPERATED TO EDUCATE THE PUBLIC AND SUPPORT THE SCIENTIFIC COMMUNITY. IT IS A PLATFORM FOR EXPLORATION OF THE GLOBAL FOOD SYSTEM, PROVOKING FRESH PERSPECTIVES ON THE REALITIES OF HOW WE FEED CITIES,INSPIRING AND FOSTERING ACTION. WILL RAISE AWARENESS OF THE OPPORTUNITIES FOR IMPROVEMENT IN OUR FOOD SYSTEMS AND UNCOVER THE INSIGHTS THAT WILL SHAPE HOW WE MAKE OUR WORLD SUSTAINABLE.","THE FOOD+CITY CHALLENGE PRIZE IS AN INTERNATIONAL COMPETITION AMOUNG BUSINESS START-UPS ENCOURAGING INNOVATION IN THE URBAN FOOD SYSTEM. FINALISTS COMPETE FOR CASH PRIZES AND AN INCREDIBLE PACKAGE OF BUSINESS START UP PRODUCTS AND SERVICES. INNOVATORS ARE ENCOURAGED, FROM ACROSS THE GLOBE, TO CREATE BUSINESSES AND DISCOVER TECHNOLOGIES THAT WILL IMPROVE HOW WE FEED CITIES AROUND THE WORLD. FINALIST WORK WITH THEIR MENTORS FOR 12 WEEKS TO PREPARE FOR SHOWCASE DAY PRESENTATIONS. ATTENDEES: 400##""TASTE"" FILM SCREENING. WITH THIS FIRST FILM IN A SERIES, ATTENDEES WERE INVITED TO TAKE A GLOBAL FOOD ADVENTURE DURING A SPECIAL SCREENING OF TASTE WITH KEVIN LONGA AT ALAMO DRAFTHOUSE SOUTH LAMAR. THE FOOD & TRAVEL DOCUMENTARY SERIES OF SHORT FILMS FEATURES THE STORIES OF INTERNATIONAL FOOD ENTREPRENEURS. FILMED ACROSS 12 ASIAN AND 1 EUROPEAN LOCATIONS, TASTE IS CURRENTLY FILMING AND EDITING IN AMERICA. ATTENDEES: 60##""JUST EAT IT"" FILM SCREENING. THE SECOND FILM IN THE SERIES, FOOD+CITY HAS PARTNERED WITH THE ESCA BONA AUSTIN CONFERENCE TO PRESENT ""JUST EAT IT"". THIS AWARD WINNING 75 MINUTE DOCUMENTARY FROM FILMMAKERS AND FOOD LOVERS, JEN AND GRANT, FOLLOWS THE COUPLE AS THEY DIVE INTO THE ISSUE OF FOOD WASTE, FROM FARM TO RETAIL, ALL THE WAY BACK TO THEIR OWN REFRIGERATOR. AFTER CATCHING A GLIMPSE OF THE BILLIONS OF DOLLARS OF GOOD FOOD THAT IS TOSSED EACH YEAR IN NORTH AMERICA, THEY PLEDGE TO QUIT GROCERY SHOPPING AND SURVIVE ONLY ON DISCARDED FOOD. WHAT THEY FIND IS TRULY SHOCKING. ATTENDEES: 100","THE ORGANIZATION IS BEING OPERATED TO EDUCATE THE PUBLIC AND SUPPORT THE SCIENTIFIC COMMUNITY. IT IS A PLATFORM FOR EXPLORATION OF THE GLOBAL FOOD SYSTEM, PROVOKING FRESH PERSPECTIVES ON THE REALITIES OF HOW WE FEED CITIES,INSPIRING AND FOSTERING ACTION. WILL RAISE AWARENESS OF THE OPPORTUNITIES FOR IMPROVEMENT IN OUR FOOD SYSTEMS AND UNCOVER THE INSIGHTS THAT WILL SHAPE HOW WE MAKE OUR WORLD SUSTAINABLE.",2.02E+17,14259861,990,4/6/2017 20:26,FOODMAKERS,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,454908468,EFILE,,,,,"ORGANIZATION'S MISSION BISBEE'S FISH & WILDLIFE CONSERVATION FUND CONSERVES, RESTORES, AND MANAGES FISH, WILDLIFE AND THEIR ASSOCIATED HABITATS THROUGH SCIENCE, EDUCATION, AND TECHNOLOGY THE CONSERVATION FUND WORKS HAND-IN-HAND WITH OTHER CONSERVATION GROUPS TO ADVANCE CONSERVATION RESEARCH. THE FUND ALSO SUPPORTS ENVIRONMENTAL CAUSES AND HELPS TEACH TRADES ANO SKILLS TO PEOPLE IN SUBJECTS RELATED TO THE ENVIRONMENT AND ANIMAL CONSERVATION SO THEY CAN DEVELOP MARKETABLE SKILLS TO EARN A LIVING. THE ORGANIZATION ENGAGES IN THE FOLLOWING (1) ANIMAL CAUSES, INCLUDING, WITHOUT LIMITATION, EDUCATION, THE PREVENTION OF THE EXTINCTION OF SPECIES OF ANIMALS, THE CONSERVATION AND MANAGEMENT OF THREATENED SPECIES (BOTH BIOLOGICALLY ANO SOCIO-ECONOMICALLY), THE ASSISTANCE OF ABUSED ANIMALS, AND THE ADVOCACY FOR ANIMAL RIGHTS (AS PERMITTED BY SECTION 501(H) OF THE CODE, (2) ENVIRONMENTAL CAUSES, INCLUDING, WITHOUT LIMITATION, EDUCATION, REPARATION ANO PROTECTION OF THE ENVIRONMENT AND THE ADVOCACY FOR THE ENVIRONMENT.","CONSERVE, RESTORE, AND MANAGE FISH, WILDLIFE AND THEIR ASSOCIATED HABITATS THROUGH SCIENCE, EDUCATION, AND TECHNOLOGY.","RHINO PROJECT- A PROJECT TO EDUCATE, PREVENT THE EXTINCTION OF THE RHINOCEROS, INCLUDING AIDING IN THE CONSERVATION AND MANAGEMENT OF THIS THREATENED SPECIES. THE RHINO PROJECT INCLUDES TWO MAJOR PROGRAMS - THE NKWE ANTI-POACHING TACTICAL TRAINING ACADEMY AND RHINO BREEDING PROGRAM IN LIMPOPO, SOUTH AFRICA. THE ACADEMY IS A PHENOMENAL EFFORT THAT TRAINS LOCAL ANTI-POACHING RECRUITS AND CERTIFIES THEM AS GOVERNMENT CERTIFIED FIELD RANGERS. OVER TWO DOZEN RECRUITS HAVE GRADUATED SINCE OPERATION WITH CLASSES CURRENTLY RUNNING. THE RHINO BREEDING PROGRAM CONSISTS OF A BREEDING PAIR OF RHINOS THAT THE BF&WCF ACQUIRED AND THE SUBSEQUENT RECENT SUCCESSFUL BREEDING OF A RHINO CALF INTENTIONS ARE TO CONTINUE GROWING THIS YOUNG HERD.##THE BILLFISH PROJECT / IGFA PROJECT- CREATED TO HELP IMPROVE UNDERSTANDING OF DISTRIBUTION, POPULATION STRUCTURE AND BIOLOGY OF MARLIN WHILE ENGAGING ANGLERS AND THE GENERAL PUBLIC IN THE RESEARCH PROCESS BY LEARNING HOW THESE ANIMALS USE THE PELAGIC ECOSYSTEM. WE ARE PROVIDING VALUABLE INFORMATION TO THE RESOURCE MANAGERS AND POLICY MAKERS RESPONSIBLE FOR ENSURING THEIR LONG-TERM CONSERVATION. THIS INFORMATION WILL BE FREELY ACCESSED BY SCIENTISTS ANO MANAGERS AROUND THE WORLD TO BETTER PROTECT BILLFISH.##DUCKS UNLIMITED WETLANDS- A PROJECT IN PARTNERSHIP WITH DUCKS UNLIMITED MEXICO THAT HELPS IN THE ASSEMBLING OF AND DISSEMINATION OF THE THIRTEEN YEARS OF RESEARCH THAT HAS BEEN COLLECTED ON MEXICO'S PACIFIC WETLANDS FOR THE CREATION AND IMPLEMENTATION OF A WETLANDS RESTORATION AND RECOVERY PROGRAM IN MEXICO.",SEE SCHEDULE O,2.02E+17,14189547,990,3/7/2017 14:48,BISBEES FISH AND WILDLIFE CONSERVATION FUND INC,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,750968821,EFILE,,,,,,"TO INSPIRE PEOPLE TO CONNECT WITH PLANTS THROUGH EDUCATION, EXPERIENCE AND ENJOYMENT.","SERVICES PROVIDED BY AMARILLO BOTANCIAL GARDENS FUNDED BY MEMBERSHIPS, FEES, CONTRIBUTIONS, GRANTS, AND FUNDRAISERS ARE: 1. PROVIDING A BOTANICAL GARDEN. 2. PROVIDING COLLECTIONS AND INTERPRETATIVE INFORMATION TO ENRICH THE GARDEN EXPERIENCE. 3. PROVIDING HIGH QUALITY YOUTH EDUCATION THAT MEET STATE MANDATES. 4. PROVIDING HIGH QUALITY ADULT EDUCATION. 5. PROVIDING EDUCATIONAL OUTEACH INTO THE REGION. 6. EDUCATING AND ENCOURAGING PERSONAL RESPONSIBILITY FOR THE USE AND CONSERVATION OF NATURAL RESOURCES. 7. PROVIDING A LIBRARY OF RELEVANT SUBJECTS AND/OR TOPICS.",TO INSPIRE PEOPLE TO CONNECT,2.02E+17,14189637,990,3/7/2017 15:04,AMARILLO BOTANICAL GARDENS,201512,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
