"","ein","real_year","name","address","fips","assets","income","lon","lat"
"957",741361102,2013,"TEXAS LAND TITLE ASSOCIATION INC","1717 W 6TH ST STE 120, AUSTIN, TX 78703",48453,3895639,3418420,-97.7652697,30.2758029
"958",741587880,2013,"HOUSTON ARBORETUM & NATURE CENTER","4501 WOODWAY DR, HOUSTON, TX 77024",48201,4533122,2930529,-95.4519727,29.7652145
"959",741689282,2013,"CORPUS CHRISTI AREA OIL SPILL CONTROL ASSOCIATION","PO BOX 717, CORP CHRISTI, TX 78403",48355,717540,582736,-97.3984652,27.797345
"960",741780447,2013,"CY-FOREST SERVICE ASSOCIATION INC","13600 E CYPRESS FOREST DR, HOUSTON, TX 77070",48201,233350,151233,-95.576087,29.972189
"961",741936182,2013,"LAKE CONROE ASSOCIATION","PO BOX 376, WILLIS, TX 77378",48339,109219,2734,-95.4799418,30.4249276
"962",741946081,2013,"HOUSTON CLEAN CITY COMMISSION INC","3000 RICHMOND AVE STE 350, HOUSTON, TX 77098",48201,169304,876397,-95.4239434,29.7345431
"963",741956079,2013,"ASSOCIATION OF WATER BOARD DIRECTORS INCORPORATED","400 RANDAL WAY STE 307, SPRING, TX 77388",48201,1801225,1765274,-95.4343181,30.0369695
"964",741962704,2013,"TEXAS SOLAR ENERGY SOCIETY INC","PO BOX 1447, AUSTIN, TX 78767",48453,6790,56389,-97.739694,30.2694174
"965",741983478,2013,"FRONTERA AUDUBON SOCIETY","1101 S TEXAS BLVD, WESLACO, TX 78596",48215,594636,161277,-97.9899755,26.1479448
"966",742055923,2013,"NATIONAL HISPANIC INSTITUTE INC","472 FM 1966, MAXWELL, TX 78656",48055,626835,1585005,-97.800128,29.883532
"967",742244183,2013,"NETWORK POWER TEXAS","PO BOX 171162, SAN ANTONIO, TX 78217",48029,16815,6922,-98.4239055,29.538966
"968",742274448,2013,"SOUTH TEXAS BOTANICAL GARDENS & NATURE CENTER","8545 S STAPLES ST, CORP CHRISTI, TX 78413",48355,459073,265907,-97.4068542,27.6525155
"969",742276131,2014,"CASTRO GARDEN CLUB","PO BOX 10, CASTROVILLE, TX 78009",48325,0,0,-98.8867583,29.3515203
"970",742287354,2013,"KEEP EL PASO BEAUTIFUL","1509 HOWZE ST, EL PASO, TX 79903",48141,7376,24635,-106.4318224,31.789002
"971",742346318,2013,"KEEP SAN ANTONIO BEAUTIFUL INC","PO BOX 830337, SAN ANTONIO, TX 78283",48029,76781,58172,-98.5030929,29.4134586
"972",742350192,2013,"TEXAS RENEWABLE ENERGY INDUSTRIES","PO BOX 10023, AUSTIN, TX 78766",48453,4313,182356,-97.7360556,30.3539318
"973",742387541,2013,"KEEP AUSTIN BEAUTIFUL INC","55 NORTH I35 STE 215, AUSTIN, TX 78702",48453,338788,727661,-97.7359037,30.2560245
"974",742518996,2013,"WESTERN TRAILS GROUP","1800 FORTVIEW RD, AUSTIN, TX 78704",48453,1974,76402,-97.7854162,30.2301516
"975",742550843,2013,"RECYCLING ALLIANCE OF TEXAS","PO BOX 1317, AUSTIN, TX 78767",48453,299111,202509,-97.739694,30.2694174
"976",742586243,2013,"RECYCLING COUNCIL OF TEXAS","5785 E HOUSTON ST, SAN ANTONIO, TX 78220",48029,204166,233640,-98.3767263,29.4225496
"977",742607076,2013,"COLORADO RIVER WATCH FOUNDATION INC","10611 PLATT LN, AUSTIN, TX 78725",48453,229814,396173,-97.6387414,30.233342
"978",742690667,2013,"THE@HERB SOCIETY OF AMERICA PIONEER UNIT","PO BOX 23, ROUND TOP, TX 78954",48149,53790,48061,-96.6960867,30.0652201
"979",742714186,2013,"CHAUTAUQUA FOUNDATION INC","801 W GIBSON ST, AUSTIN, TX 78704",48453,94678,94137,-97.7563629,30.252327
"980",742724174,2013,"TEXAS CAVE CONSERVANCY","201 S LAKELINE BLVD STE 601, CEDAR PARK, TX 78613",48491,193,77450,-97.825633,30.4778149
"981",742866967,2013,"TEXAS WATER FOUNDATION INC","PO BOX 13252, AUSTIN, TX 78711",48453,228915,403546,-97.7430608,30.267153
"982",742891025,2013,"TEXAS CAMPAIGN FOR THE ENVIRONMENT","611 S CONGRESS AVE STE 200, AUSTIN, TX 78704",48453,215883,1768474,-97.7470601,30.2553399
"983",742907255,2013,"HILL COUNTRY LAND TRUST INC","PO BOX 1724, FREDERICKSBRG, TX 78624",48171,336745,146431,-98.8719843,30.2752011
"984",742932637,2013,"BELL COUNTY MASTER GARDENERS ASSOCIATION INC","1605 NORTH MAIN STREET, BELTON, TX 76513",48027,0,0,-97.4569829,31.0727448
"985",742936705,2013,"TEXAS LEAGUE OF CONSERVATION VOTERS EDUCATIONAL FUND","815 BRAZOS ST STE 710, AUSTIN, TX 78701",48453,16072,97739,-97.740254,30.2702509
"986",746059676,2013,"TEXAS GARDEN CLUBS INC","3310 N NEW BRAUNFELS AVE, SAN ANTONIO, TX 78209",48029,321744,191159,-98.4603663,29.4580739
"987",746062219,2013,"TEXAS RECREATION & PARK SOCIETY","PO BOX 5188, JONESTOWN, TX 78645",48453,1088030,800333,-97.923265,30.492918
"988",746077170,2013,"BAYOU BEND GARDENS ENDOWMENT","PO BOX 6826, HOUSTON, TX 77265",48201,5533001,399530,-95.3905328,29.7256229
"989",746203782,2013,"GALVESTON BAY CRUISING ASSOCIATION INC","1500 MARINA BAY DR STE 1592, KEMAH, TX 77565",48167,40171,56740,-95.0424066,29.5413875
"990",751090630,2013,"GREENWAY PARKS HOME OWNERS ASSOCIATION","PO BOX 191185, DALLAS, TX 75219",48113,500931,250058,-96.789215,32.82181
"991",751365606,2013,"ARBORETUM INC","PO BOX 131302, TYLER, TX 75713",48423,50929,334,-95.3,32.35
"992",751594442,2013,"PINE TREE MANOR INC","500 PINECREST DR, CROCKETT, TX 75835",48225,103887,219695,-95.4321795,31.3136499
"993",751853375,2013,"KEEP MIDLAND BEAUTIFUL INC","PO BOX 50432, MIDLAND, TX 79710",48329,159402,273034,-102.0779146,31.9973456
"994",751909562,2013,"AMERICAN SOCIETY OF LANDSCAPE ARCHITECTS INC","4103 84TH ST, LUBBOCK, TX 79423",48303,290104,473053,-101.9007961,33.5176576
"995",752111043,2013,"TEXAS GARDEN CLUBS INC","4665 SOUTHERN AVE, DALLAS, TX 75209",48113,1725,57669,-96.8181642,32.8355658
"996",752243795,2013,"WOMENS COUNCIL OF THE DALLAS ARBORETUM & BOTANICAL GARDEN","47 HIGHLAND PARK VLG STE 200, DALLAS, TX 75205",48113,708522,537382,-96.8055857,32.8364039
"997",752361817,2013,"SOLID WASTE ASSOCIATION OF NORTH AMERICA INC","4410 W PIEDRAS DR, SAN ANTONIO, TX 78228",48029,183758,245758,-98.5711144,29.4855068
"998",752384515,2014,"DALLAS AREA HISTORICAL ROSE SOCIETY","PO BOX 831448, RICHARDSON, TX 75083",48113,6073,2461,-96.7317083,32.9584225
"999",752400773,2013,"PINEYWOODS RESOURCE CONSERVATION & DEVELOPMENT CORPORATION","202 E PILAR ROOM 129, NACOGDOCHES, TX 75961",48347,17247,25133,-94.655524,31.6024434
"1000",752448845,2013,"PERMIAN BASIN MASTER GARDENERS","PO BOX 60562, MIDLAND, TX 79711",48329,66777,41733,-102.2178617,31.9342406
"1001",752450465,2013,"TEXAS ALLIANCE OF GROUNDWATER DISTRICTS","5307 WEST HIGHWAY 290 SERVICE RD SU, AUSTIN, TX 78735",48453,131088,116568,-97.837237,30.235947
"1002",752462520,2013,"WILDCAT BLUFF NATURE CENTER INC","PO BOX 52132, AMARILLO, TX 79159",48375,0,0,-101.8312969,35.2219971
"1003",752546504,2013,"GARDENERS IN COMMUNITY DEVELOPMENT","901 GREENBRIAR LN, RICHARDSON, TX 75080",48113,558656,32068,-96.7523057,32.9740898
"1004",752550483,2013,"KEEP DENTON BEAUTIFUL","1117 RINEY RD, DENTON, TX 76207",48121,25747,67661,-97.14401,33.242672
"1005",752596907,2013,"RIVER BEND NATURE WORKS","2200 3RD ST, WICHITA FALLS, TX 76301",48485,7036722,483346,-98.5133452,33.9123153
"1006",752645064,2013,"LONGVIEW PARKS & LEISURE SERVICES FOUNDATION","PO BOX 2761, LONGVIEW, TX 75606",48183,209693,136308,-94.730502,32.462314
"1007",752711443,2013,"LAUDERDALE RIVER INC","2001 ROSS AVE STE 3400, DALLAS, TX 75201",48113,62668493,5813825,-96.7996842,32.787811
"1008",752788771,2013,"THE CRAPE MYRTLE TRAILS OF MCKINNEY FOUNDATION","6221 WILDWOOD DR, MCKINNEY, TX 75070",48085,0,0,-96.699174,33.1871141
"1009",752808239,2013,"ANGELINA-NACOGDOCHES FOREST LANDOWNERS ASSOCIATION","4126 OLD TYLER RD, NACOGDOCHES, TX 75964",48347,4533,1776,-94.6821694,31.6424021
"1010",752824979,2013,"EDWARDS PLATEAU PRESCRIBED BURNING ASSN","PO BOX 918, SONORA, TX 76950",48435,0,0,-100.6434273,30.5668484
"1011",752831596,2013,"CAPROCK PARTNERS FOUNDATION","PO BOX 540, QUITAQUE, TX 79255",48045,82988,81094,-101.0570931,34.3661771
"1012",752901907,2013,"FORT WORTH WILDLIFE CONSERVATION FUND","201 MAIN ST STE 2600, FORT WORTH, TX 76102",48439,6839577,11982,-97.331867,32.7563405
"1013",756039955,2013,"LUBBOCK MEMORIAL ARBORETUM FOUNDATION INC","PO BOX 93446, LUBBOCK, TX 79493",48303,158255,36125,-101.8431587,33.5807597
"1014",760035175,2013,"CLEAN GALVESTON INC","714 25TH ST, GALVESTON, TX 77550",48167,110366,46356,-94.7948213,29.3017506
"1015",760043028,2013,"TEXAS BIGHORN SOCIETY","1615 W LOOP 289, LUBBOCK, TX 79416",48303,525826,286715,-101.941887,33.578959
"1016",760105149,2013,"AIR & WASTE MANAGEMENT ASSOCIATION GULF COAST CHAPTER","2429 BISSONNET STE 342, HOUSTON, TX 77005",48201,31353,41426,-95.4162505,29.725114
"1017",760166939,2014,"TEXAS GARDEN CLUBS INC","670 MOAK LN, ORANGE, TX 77632",48361,0,0,-93.756865,30.153311
"1018",760280697,2013,"INTERNATIONAL OLEANDER SOCIETY","PO BOX 3431, GALVESTON, TX 77552",48167,9715,13426,-94.832519,29.2895189
"1019",760295919,2014,"TEXAS GARDEN CLUBS INC","1667 COUNTY ROAD 130, LEDBETTER, TX 78946",48149,0,0,-96.7617232,30.1901383
"1020",760352605,2013,"CLEAR LAKE CITY BLVD ASSOCIATION","PO BOX 63178, PIPE CREEK, TX 78063",48019,306823,219303,-98.934398,29.7235437
"1021",760388046,2013,"HARBOR PROPERTIES","2200 MARKET ST STE 500, GALVESTON, TX 77550",48167,16760091,2061073,-94.7934623,29.3060035
"1022",760392755,2013,"WASHINGTON COUNTY ADVISORY COUNCIL ON RECYCLING","PO BOX 143, BRENHAM, TX 77834",48477,0,0,-96.3958392,30.1663161
"1023",760436267,2014,"EAST MATAGORDA BAY FOUNDATION INC","PO BOX 4004, SARGENT, TX 77404",48321,0,0,-95.9671658,28.9643278
"1024",760447336,2013,"TEXAS RICE INDUSTRY COALITION FOR THE ENVIRONMENT","PO BOX 644, PIERCE, TX 77467",48481,374682,709584,-96.1580011,29.2241976
"1025",760579629,2013,"SUN RISE INSTITUTE","6856 BELLAIRE BLVD ROOM 2, HOUSTON, TX 77074",48201,0,0,-95.5037966,29.7059031
"1026",760579760,2014,"TEXAS GARDEN CLUBS INC","2719 STETSON LN, HOUSTON, TX 77043",48201,0,0,-95.5488083,29.8215361
"1027",760604817,2013,"SAVE OUR BEACH ASSOCIATION","PO BOX 2191, FREEPORT, TX 77542",48039,0,0,-95.36,28.95
"1028",760691097,2013,"LOWER BRAZOS RIVER CONSERVANCY","5005 RIVERWAY DR STE 500, HOUSTON, TX 77056",48201,8799,5000,-95.4639382,29.7610895
"1029",760695159,2013,"NEIGHBORHOOD FAMILY CLINIC INC","6939 BELLAIRE BLVD, HOUSTON, TX 77074",48201,7500,8600,-95.5065218,29.7038728
"1030",800232686,2013,"GREATER CADDO LAKE ASSOCIATION OF TEXAS","PO BOX 339, KARNACK, TX 75661",48203,0,0,-94.1707038,32.668078
"1031",800385916,2013,"RECYCLED POMERANIANS AND SCHIPPERKES RESCUE","1530 TURNING LEAF LN, GARLAND, TX 75040",48113,12732,174697,-96.6071439,32.9347059
"1032",800812900,2013,"ECORISE YOUTH INNOVATIONS","2921 E 17TH ST SUITE FOUR, AUSTIN, TX 78702",48453,100805,211165,-97.7100835,30.2781694
"1033",800927243,2014,"WATERFOWL PRESERVATION ALLIANCE INC","7324 SOUTHWEST FWY STE 608, HOUSTON, TX 77074",48201,1604,97111,-95.5181819,29.7018321
"1034",800968193,2013,"SOUTHEAST SECTION OF THE WATER ENVIRONMENT ASSOCIATION OF TEXAS","1825 FORTVIEW RD STE 102, AUSTIN, TX 78704",48453,17179,13396,-97.7867077,30.2301442
"1035",850488313,2013,"TEXAS LAND TRUST COUNCIL","PO BOX 29232, AUSTIN, TX 78755",48453,252670,255719,-97.7430608,30.267153
"1036",901021494,2013,"KEEP OLNEY BEAUTIFUL","108 E MAIN ST, OLNEY, TX 76374",48503,34191,12352,-98.7537743,33.3703859
"1037",953310318,2014,"ROBINSON ARBORETUM FUND","PO BOX 831041, DALLAS, TX 75283",48113,2188093,956368,-96.8,32.84
"1038",43810989,2013,"US GREEN BUILDING COUNCIL OF CENTRAL TEXAS BALCONES CHAPTER","PO BOX 157, AUSTIN, TX 78767",48453,21126,180184,-97.739694,30.2694174
"1039",50541975,2014,"CHAMPIONS KIDS CAMP INC","11152 WESTHEIMER RD STE 681, HOUSTON, TX 77042",48201,64079,263828,-95.572599,29.7372203
"1040",113736286,2014,"NATIONAL NETWORK OF ABORTION FUNDS","501 WYNNEWOOD VILLAGE 386, DALLAS, TX 75224",48113,37195,66186,-96.8310164,32.72397
"1041",133608893,2013,"COALITION FOR JUSTICE IN THE MAQUILADORAS","316 OKLAHOMA ST, LAREDO, TX 78041",48479,19949,61487,-99.4843951,27.5471428
"1042",201556341,2014,"WILDLIFE HABITAT FEDERATION","11610 FM 1094 RD, SEALY, TX 77474",48015,409556,390105,-96.3063099,29.855356
"1043",201896071,2014,"COASTAL PRAIRIE CHAPTR OF THE TEXAS MASTER NATURALISTS INCORPORATED","1402 BAND RD 100, ROSENBERG, TX 77471",48157,10226,57251,-95.8097678,29.5166461
"1044",201991058,2014,"SIBLEY ENVIRONMENTAL LEARNING CENTER FOUNDATION INC","1307 E WADLEY AVE, MIDLAND, TX 79705",48329,388541,427202,-102.0703552,32.03296
"1045",203398696,2014,"GROUNDWORK DALLAS","1720 REGAL ROW STE 215, DALLAS, TX 75235",48113,135601,227465,-96.8720429,32.8361495
"1046",208043772,2014,"KYLE LAKE FOUNDATION","PO BOX 6776, TYLER, TX 75711",48423,245138,100499,-95.300709,32.3261819
"1047",208448752,2013,"LA CRUZ HABITAT PROTECTION PROJECT","PO BOX 201633, AUSTIN, TX 78720",48453,169852,363266,-97.7562844,30.4233211
"1048",223872351,2014,"TWELVE HILLS NATURE CENTER INC","PO BOX 224926, DALLAS, TX 75222",48113,28780,15555,-96.8,32.7799975
"1049",237419890,2014,"MENS GARDEN CLUB OF AUSTIN INC","652 S MONROE ST, LA GRANGE, TX 78945",48149,0,0,-96.8705137,29.9024435
"1050",260042466,2013,"GARDENING VOLUNTEERS OF SOUTH TEXAS","1254 AUSTIN HWY STE 105, SAN ANTONIO, TX 78209",48029,49002,81714,-98.443571,29.4884632
"1051",264802013,2014,"FRIENDS FOR GOOD","26423 BAYOU VISTA CIR, KATY, TX 77494",48157,0,0,-95.8330349,29.7708299
"1052",270061465,2014,"INTERNATIONAL ASSOCIATION FOR SOCIETY AND NATURAL RESOURCES","PO BOX 2446, HUNTSVILLE, TX 77341",48471,454906,158662,-95.5502437,30.7146623
"1053",270428950,2013,"COVES OF BRIGHTON BAY LLC","2001 ROSS AVE STE 3400, DALLAS, TX 75201",48113,31767,39381529,-96.7996842,32.787811
"1054",271255467,2014,"DASH FOR THE BEADS","1943 W COLORADO BLVD, DALLAS, TX 75208",48113,0,0,-96.8534222,32.7605061
"1055",273050761,2013,"GALVESTON ISLAND TREE CONSERVANCY","PO BOX 2123, GALVESTON, TX 77553",48167,202220,300796,-94.79545,29.3026
"1056",273886247,2014,"ECOSOLUTIONS FOUNDATION INC","2787 RIDGECREST DR, SOUTHLAKE, TX 76092",48439,0,0,-97.1442792,32.9771871
"1057",275011623,2014,"EATON HILL NATURE CENTER & PRESERVE","PO BOX 491, SONORA, TX 76950",48435,975,77757,-100.6434273,30.5668484
"1058",300197688,2014,"LA FRONTERA CONSERVATION FUND","PO BOX 272, EL PASO, TX 79943",48141,1264883,37259,-106.49,31.76
"1059",300287080,2014,"FRIENDS OF MANDELL PARK","PO BOX 66551, HOUSTON, TX 77266",48201,80304,148839,-95.3698028,29.7604267
"1060",300523041,2014,"AQUAPONICS AND EARTH SUSTAINABLE LIVING INC","PO BOX 705, DESOTO, TX 75123",48113,0,0,-96.8570208,32.5882186
"1061",330833441,2014,"FUNDACION ECOLOGICA SELVA NEGRA","9901 IH10 WEST SUITE 777, SAN ANTONIO, TX 78230",48029,0,0,-98.5917656,29.5650883
"1062",352300551,2013,"SAN ANTONIO ARBORIST ASSOCIATION","PO BOX 201531, SAN ANTONIO, TX 78220",48029,0,0,-98.4058606,29.4039121
"1063",371651856,2014,"TEXAS INSTITUTE OF SUSTAINABILITY INC","1471 PACKSADDLE CIR, DEL RIO, TX 78840",48465,0,0,-100.897966,29.424119
"1064",371664948,2014,"C & R KUTTBOTTLE INC","857 COUNTY ROAD 2041, NACOGDOCHES, TX 75965",48347,0,0,-94.6182328,31.70647
"1065",383801620,2014,"SAVE THE LAMPASAS RIVER INC","1934 DUNSTAN RD, HOUSTON, TX 77005",48201,2760,0,-95.4064109,29.7217937
"1066",411909838,2013,"RAINFOREST CAFE FRIENDS OF THE FUTURE FOUNDATION","1510 WEST LOOP SOUTH ATTN TAX DEPT, HOUSTON, TX 77027",48201,1046342,114517,-95.4565321,29.7524771
"1067",451273200,2014,"WASTEWATER ENVIRONMENTALISTS OF TEXAS INC","PO BOX 489, VAN VLECK, TX 77482",48321,0,0,-95.8893995,29.0177541
"1068",452642769,2014,"KEEP AUBREY BEAUTIFUL","PO BOX 224, AUBREY, TX 76227",48121,0,0,-96.986118,33.3042834
"1069",453230780,2014,"POWER PLANTING INTERNATIONAL","PO BOX 277, WAXAHACHIE, TX 75168",48139,157235,68161,-96.8461247,32.3873684
"1070",454477343,2014,"CULLINAN PARK CONSERVANCY","PO BOX 422, SUGAR LAND, TX 77487",48157,0,0,-95.636695,29.6178751
"1071",461481647,2014,"COLORADO RIVER LAND TRUST INC","3700 LAKE AUSTIN BLVD, AUSTIN, TX 78703",48453,74914,59600,-97.7824551,30.2940447
"1072",462032861,2013,"GUADALUPE RIVER ASSOCIATION INC","PO BOX 54, SPRING BRANCH, TX 78070",48091,39348,1064,-98.4121497,29.9096461
"1073",462465799,2014,"FREDERICKSBURG SHINES","812 W SCHUBERT ST, FREDERICKSBRG, TX 78624",48171,0,0,-98.8832641,30.2865277
"1074",462620036,2014,"GULF COAST COALITION OF CITIES","816 CONGRESS AVE STE 1900, AUSTIN, TX 78701",48453,61106,11272,-97.7425615,30.2707449
"1075",462705100,2014,"SHOAL CREEK CONSERVANCY","606 W 11TH ST, AUSTIN, TX 78701",48453,162775,237965,-97.7474633,30.2748212
"1076",463275286,2014,"VASUDHA FOUNDATION USA INC","2850 FIELD LINE DR, SUGAR LAND, TX 77479",48157,0,0,-95.6107867,29.5833945
"1077",463283253,2013,"MITIGATION FUTURES CONSERVANCY","610 ELM ST STE 300, MCKINNEY, TX 75069",48085,17142,17174,-96.6108607,33.1849925
"1078",463306811,2014,"HOT WELLS CONSERVANCY","4251 VALLEYFIELD ST, SAN ANTONIO, TX 78222",48029,8245,58772,-98.413218,29.3764123
"1079",463895729,2013,"TEXANS FOR CLEAN WATER INC","1901 LEXINGTON ST, HOUSTON, TX 77098",48201,0,0,-95.4071881,29.7315509
"1080",464214658,2014,"EPICC - ENVIRONMENTAL PROTECTION IN THE INTEREST OF CALDWELL COUNTY","5115 BARTH RD, LOCKHART, TX 78644",48055,4119,10421,-97.640649,29.960721
"1081",465427185,2014,"TEXAS WATER SMART FOUNDATION","4536 W STATE HIGHWAY 7, NACOGDOCHES, TX 75964",48347,0,0,-94.7024259,31.5764844
"1082",471042976,2014,"GAIA SOUL ALLIANCE FOUNDATION","927 ALAMO PLAZA DR, CEDAR PARK, TX 78613",48491,6915,99915,-97.8234744,30.5353532
"1083",471982274,2014,"TANZANIA WILDLIFE & CONSERVATION FUND INC","3232 MCKINNEY AVE STE 1400, DALLAS, TX 75204",48113,0,0,-96.7990152,32.8034675
"1084",542143893,2014,"DENTON COUNTY MASTER GARDENER ASSOCIATATION","401 W HICKORY ST SUITE 112, DENTON, TX 76201",48121,0,0,-97.1368444,33.2142177
"1085",562518503,2014,"FRIENDS OF THE BRAZOS RIVER INC","6336 GOLIAD AVE, DALLAS, TX 75214",48113,10137,25651,-96.7544752,32.8179175
"1086",611490192,2013,"DALLAS WOODS AND WATERS CLUB","1221 W CAMPBELL ROAD, RICHARDSON, TX 75080",48113,12028,85149,-96.761317,32.977339
"1087",710861925,2014,"ECOSUSTAIN","1076 HIDDEN HILLS DR, DRIPPING SPGS, TX 78620",48209,0,0,-98.0303674,30.2065526
"1088",736174958,2014,"ELISE V CANN TR","PO BOX 831041, DALLAS, TX 75283",48113,980099,668255,-96.8,32.84
"1089",741361102,2014,"TEXAS LAND TITLE ASSOCIATION INC","1717 W 6TH ST STE 120, AUSTIN, TX 78703",48453,4174232,3478769,-97.7652697,30.2758029
"1090",741587880,2014,"HOUSTON ARBORETUM & NATURE CENTER","4501 WOODWAY DR, HOUSTON, TX 77024",48201,6539011,4147801,-95.4519727,29.7652145
"1091",741689282,2014,"CORPUS CHRISTI AREA OIL SPILL CONTROL ASSOCIATION","PO BOX 717, CORP CHRISTI, TX 78403",48355,987190,880796,-97.3984652,27.797345
"1092",741936182,2014,"LAKE CONROE ASSOCIATION","PO BOX 376, WILLIS, TX 77378",48339,0,0,-95.4856349,30.4296949
"1093",741946081,2014,"HOUSTON CLEAN CITY COMMISSION INC","3000 RICHMOND AVE STE 350, HOUSTON, TX 77098",48201,105132,666553,-95.4239434,29.7345431
"1094",741969689,2013,"WATER ENVIRONMENT ASSOCIATION OF TEXAS","1825 FORTVIEW RD STE 102, AUSTIN, TX 78704",48453,821175,949178,-97.7867077,30.2301442
"1095",741983478,2014,"FRONTERA AUDUBON SOCIETY","1101 S TEXAS BLVD, WESLACO, TX 78596",48215,560305,128631,-97.9899755,26.1479448
"1096",742130626,2014,"SAVE BARTON CREEK ASSOCIATION","910 W ANDERSON LN, AUSTIN, TX 78757",48453,386947,166005,-97.7140627,30.3484075
"1097",742244183,2014,"NETWORK POWER TEXAS","PO BOX 171162, SAN ANTONIO, TX 78217",48029,0,0,-98.4239055,29.538966
"1098",742276131,2015,"CASTRO GARDEN CLUB","PO BOX 10, CASTROVILLE, TX 78009",48325,0,0,-98.8867583,29.3515203
"1099",742287354,2014,"KEEP EL PASO BEAUTIFUL","PO BOX 973126, EL PASO, TX 79997",48141,14678,22451,-106.43,31.77
"1100",742564700,2013,"FRIENDS OF CIBOLO WILDERNESS","PO BOX 9, BOERNE, TX 78006",48259,6202569,1869343,-98.7274441,29.7960334
"1101",742586243,2014,"RECYCLING COUNCIL OF TEXAS","5785 E HOUSTON ST, SAN ANTONIO, TX 78220",48029,207471,268030,-98.3767263,29.4225496
"1102",742687805,2013,"ENVIRONMENTAL CONSERVATION ALLIANCE","4800 QUICKSILVER BLVD, AUSTIN, TX 78744",48453,3167,43168,-97.7569708,30.1737687
"1103",742724174,2014,"TEXAS CAVE CONSERVANCY","401 BUTTERCUP CREEK BLVD UNIT 101, CEDAR PARK, TX 78613",48491,2005,79515,-97.8236698,30.5028053
"1104",742769793,2014,"TEXAS WATER UTILITIES ASSOCIATION","1106 CLAYTON LN STE 112W, AUSTIN, TX 78723",48453,75151,83473,-97.7003054,30.3192739
"1105",742866967,2014,"TEXAS WATER FOUNDATION INC","PO BOX 13252, AUSTIN, TX 78711",48453,209891,548796,-97.7430608,30.267153
"1106",742883847,2013,"A NURTURED WORLD INC","6404 WILBUR DR, AUSTIN, TX 78757",48453,12571,16422,-97.7449168,30.3424454
"1107",742891025,2014,"TEXAS CAMPAIGN FOR THE ENVIRONMENT","105 W RIVERSIDE DR STE 120, AUSTIN, TX 78704",48453,188439,1630021,-97.747824,30.2574447
"1108",742907255,2014,"HILL COUNTRY LAND TRUST INC","PO BOX 1724, FREDERICKSBRG, TX 78624",48171,423011,152677,-98.8719843,30.2752011
"1109",743016886,2013,"SPJST EDUCATION AND NATURE CENTER","2001 WALDECK ROAD, LEDBETLER, TX 73301",48453,2255794,340288,-96.7738116,30.0806716
"1110",746059676,2014,"TEXAS GARDEN CLUBS INC","3310 N NEW BRAUNFELS AVE, SAN ANTONIO, TX 78209",48029,331374,241776,-98.4603663,29.4580739
"1111",746077170,2014,"BAYOU BEND GARDENS ENDOWMENT","PO BOX 6826, HOUSTON, TX 77265",48201,5820437,617080,-95.3905328,29.7256229
"1112",751365606,2014,"ARBORETUM INC","PO BOX 131302, TYLER, TX 75713",48423,51138,242,-95.3,32.35
"1113",751707293,2013,"TEXAS GAME WARDEN ASSOCIATION INC","4367 FM 1047, HAMILTON, TX 76531",48193,778505,417599,-98.3379135,31.5252683
"1114",751712770,2014,"CHILDRESS ANGLERS & SPORTSMANS CLUB","231 BLUEBONNET LN, CHILDRESS, TX 79201",48075,51475,40107,-100.3668389,34.4703784
"1115",751833438,2013,"WOODS AND WATERS FOUNDATION","1221 W CAMPBELL RD STE 215, RICHARDSON, TX 75080",48113,86260,116332,-96.761317,32.977339
"1116",751853375,2014,"KEEP MIDLAND BEAUTIFUL INC","3500 N A ST STE 1500, MIDLAND, TX 79705",48329,160776,265131,-102.0920927,32.0305618
"1117",752132135,2014,"ABILENE CLEAN AND PROUD INC","PO BOX 60, ABILENE, TX 79604",48441,0,0,-99.7322905,32.4520305
"1118",752243795,2014,"WOMENS COUNCIL OF THE DALLAS ARBORETUM & BOTANICAL GARDEN","47 HIGHLAND PARK VLG STE 200, DALLAS, TX 75205",48113,885934,454973,-96.8055857,32.8364039
